ts,step,q_ref_w,q_ref_x,q_ref_y,q_ref_z,q_body_w,q_body_x,q_body_y,q_body_z,w_x,w_y,w_z,bias_x,bias_y,bias_z,u_x,u_y,u_z,saturate,torque_sat
2025-09-05T17:59:08.272699,20348,0.9793652337014546,0.0,0.0,0.2020983399657088,0.20208884358069124,-0.7018600684573226,-0.09456317421970802,-0.6764690308408764,-0.7603004015089727,-0.8176755035421575,-0.7282571507736737,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T17:59:08.278750,36300,0.9348357910307948,0.0,0.0,0.35508033430172997,0.32307133430848317,0.0,0.0,-0.9463746155451005,0.0,0.0,0.4789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.292767,30876,0.9526381523045684,0.0,0.0,0.3041061505029752,0.02149350590058664,0.0,0.0,-0.9997689879187599,0.0,0.0,-0.5210613382899343,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.293232,20349,0.9793652337014546,0.0,0.0,0.2020983399657088,0.18808064729842242,-0.7097071546502589,-0.09662509356044084,-0.6720156367559285,-0.9603004015089727,-1.0176755035421574,-0.9282571507736737,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T17:59:08.299719,36301,0.93465813401657,0.0,0.0,0.35554770779272876,0.3323198382337607,0.0,0.0,-0.9431667536105623,0.0,0.0,0.9789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.313703,20350,0.9793652337014546,0.0,0.0,0.2020983399657088,0.17105218860004365,-0.7188348276952239,-0.0991049028138931,-0.6664802003853991,-1.1603004015089726,-1.2176755035421574,-1.1282571507736736,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T17:59:08.314717,30877,0.9526381523045684,0.0,0.0,0.3041061505029752,0.021282940699888914,0.0,0.0,-0.9997734925647735,0.0,0.0,-0.021061338289934284,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.320654,36302,0.93465813401657,0.0,0.0,0.35554770779272876,0.34623083323249615,0.0,0.0,-0.9381493538446485,0.0,0.0,1.4789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.334708,20351,0.9792640621150305,0.0,0.0,0.20258799729986413,0.1510083549226485,-0.7288651933012561,-0.10192523870575791,-0.6599721603615204,-1.3603004015089726,-1.3835936093632728,-1.3282571507736736,0.03,0.03,0.03,-0.02,-0.016591810582111545,-0.02,True,0.02
2025-09-05T17:59:08.335690,30878,0.9526381523045684,0.0,0.0,0.3041061505029752,0.026070943476452425,0.0,0.0,-0.9996600951854824,0.0,0.0,0.4789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.341688,36303,0.93465813401657,0.0,0.0,0.35554770779272876,0.36472482375559134,0.0,0.0,-0.9311153542587798,0.0,0.0,1.9789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.355667,20352,0.9792640621150305,0.0,0.0,0.20258799729986413,0.127972095785268,-0.7393282563781503,-0.1050005291151834,-0.6526804431777483,-1.5603004015089725,-1.503766397524986,-1.5282571507736735,0.03,0.03,0.03,-0.02,-0.01201727881617131,-0.02,True,0.02
2025-09-05T17:59:08.355984,30879,0.9526381523045684,0.0,0.0,0.3041061505029752,0.03585528463163173,0.0,0.0,-0.9993569925527036,0.0,0.0,0.9789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.362660,36304,0.93465813401657,0.0,0.0,0.35554770779272876,0.3784540621144347,0.0,0.0,-0.9256200747980154,0.0,0.0,1.4789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:59:08.376699,30880,0.9526381523045684,0.0,0.0,0.3041061505029752,0.05062962485917276,0.0,0.0,-0.9987174981377964,0.0,0.0,1.4789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.377048,20353,0.9792640621150305,0.0,0.0,0.20258799729986413,0.10784812018426217,-0.7479850809751066,-0.10758216861564308,-0.6459978162558597,-1.3603004015089726,-1.303766397524986,-1.3282571507736736,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:59:08.383675,36305,0.93465813401657,0.0,0.0,0.35554770779272876,0.3874967480203157,0.0,0.0,-0.9218710703095526,0.0,0.0,0.9789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:59:08.398195,20354,0.9792640621150305,0.0,0.0,0.20258799729986413,0.09067587686010803,-0.7550080908584721,-0.10969519375010701,-0.6400840824157574,-1.1603004015089726,-1.103766397524986,-1.1282571507736736,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:59:08.398648,30881,0.9526381523045684,0.0,0.0,0.3041061505029752,0.07037985182750979,0.0,0.0,-0.9975202636822663,0.0,0.0,1.9789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.404670,36306,0.93465813401657,0.0,0.0,0.35554770779272876,0.3919074501824513,0.0,0.0,-0.920004646994508,0.0,0.0,0.4789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:59:08.418650,30882,0.9526381523045684,0.0,0.0,0.3041061505029752,0.09507855825119207,0.0,0.0,-0.9954697723993806,0.0,0.0,2.4789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.419071,20355,0.9792640621150305,0.0,0.0,0.20258799729986413,0.0764825720610387,-0.7605465743855234,-0.11136189881072613,-0.6350731074881403,-0.9603004015089727,-0.9037663975249861,-0.9282571507736737,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:59:08.425664,36307,0.93465813401657,0.0,0.0,0.35554770779272876,0.3917136762036478,0.0,0.0,-0.9200871675417628,0.0,0.0,-0.021061338289934284,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:59:08.439644,20356,0.9792640621150305,0.0,0.0,0.20258799729986413,0.0652862056888133,-0.7647251847074804,-0.11260140028529214,-0.6310737103339509,-0.7603004015089727,-0.7037663975249862,-0.7282571507736737,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:59:08.440070,30883,0.9526381523045684,0.0,0.0,0.3041061505029752,0.12467768447465666,0.0,0.0,-0.9921972964053258,0.0,0.0,2.9789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.446661,36308,0.93465813401657,0.0,0.0,0.35554770779272876,0.38691420527518805,0.0,0.0,-0.9221157182025852,0.0,0.0,-0.5210613382899343,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:59:08.460655,20357,0.9792640621150305,0.0,0.0,0.20258799729986413,0.05709808998505218,-0.7676427956657844,-0.1134292948508543,-0.6281704716493092,-0.5603004015089728,-0.5037663975249862,-0.5282571507736737,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:59:08.461083,30884,0.9526381523045684,0.0,0.0,0.3041061505029752,0.15909936983709724,0.0,0.0,-0.9872625742513683,0.0,0.0,3.4789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.467650,36309,0.93465813401657,0.0,0.0,0.35554770779272876,0.3774791613433654,0.0,0.0,-0.9260180790629897,0.0,0.0,-1.0210613382899343,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:59:08.481637,20358,0.9792640621150305,0.0,0.0,0.20258799729986413,0.05192483898958072,-0.76937166285946,-0.11385740356070737,-0.6264244145459128,-0.36030040150897275,-0.3037663975249862,-0.32825715077367373,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:59:08.482651,30885,0.9526381523045684,0.0,0.0,0.3041061505029752,0.19822508964016594,0.0,0.0,-0.9801565251719483,0.0,0.0,3.9789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.488647,36310,0.93465813401657,0.0,0.0,0.35554770779272876,0.36335182774733643,0.0,0.0,-0.931652000090522,0.0,0.0,-1.5210613382899343,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:59:08.502649,30886,0.9526381523045684,0.0,0.0,0.3041061505029752,0.24188320111553283,0.0,0.0,-0.970305373074942,0.0,0.0,4.478938661710066,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.503079,20359,0.9792640621150305,0.0,0.0,0.20258799729986413,0.049769821618283604,-0.7699568493152832,-0.11389359609202293,-0.6258735206236111,-0.16030040150897273,-0.10376639752498618,-0.12825715077367372,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:59:08.509655,36311,0.93465813401657,0.0,0.0,0.35554770779272876,0.34445222753838983,0.0,0.0,-0.9388038468944624,0.0,0.0,-2.0210613382899343,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:59:08.523666,20360,0.9792640621150305,0.0,0.0,0.20258799729986413,0.05063407433603411,-0.7694158858540601,-0.11354169035048435,-0.6265330555237285,0.03969959849102728,0.09623360247501384,0.07174284922632629,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:59:08.524668,30887,0.9526381523045684,0.0,0.0,0.3041061505029752,0.28983508471241737,0.0,0.0,-0.9570766028222326,0.0,0.0,4.978938661710066,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.530654,36312,0.93465813401657,0.0,0.0,0.35554770779272876,0.3301342570032521,0.0,0.0,-0.9439339872856103,0.0,0.0,-1.5210613382899343,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.544661,30888,0.9526381523045684,0.0,0.0,0.3041061505029752,0.3417601481666573,0.0,0.0,-0.9397872105562538,0.0,0.0,5.478938661710066,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.545668,20361,0.9792640621150305,0.0,0.0,0.20258799729986413,0.05451667143858917,-0.7677386473833311,-0.11280142430011528,-0.6283956878632567,0.2396995984910273,0.29623360247501385,0.2717428492263263,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:59:08.551648,36313,0.93465813401657,0.0,0.0,0.35554770779272876,0.3204794063847558,0.0,0.0,-0.9472554830051261,0.0,0.0,-1.0210613382899343,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.565644,30889,0.9526381523045684,0.0,0.0,0.3041061505029752,0.38807086412485975,0.0,0.0,-0.92162953751352,0.0,0.0,4.978938661710066,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:59:08.566665,20362,0.9792640621150305,0.0,0.0,0.20258799729986413,0.061414552311003984,-0.764887437761685,-0.1116684985410299,-0.6314313951272899,0.4396995984910273,0.49623360247501386,0.4717428492263263,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
